,counter_id,latitude,longitude,is_couvre_feu,temp,precip,windspeed,visibility,icon_encoded,is_lockdown,is_ferie,is_vacances,year,month,day,weekday,hour,is_weekend
1175,100056046-SC,48.86282,2.31061,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1176,100056335-104056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1177,100056335-103056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1178,100050876-103050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1179,100050876-104050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1180,100057445-103057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1181,100057445-104057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1182,100057329-104057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1183,100057329-103057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1184,100057380-104057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1185,100057380-103057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1186,100042374-110042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1187,100042374-109042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,22,0
1188,100049407-353255860,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1189,100049407-353255859,48.840801,2.333233,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1190,100036719-104036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1191,100036719-103036719,48.85372,2.35702,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1192,100063175-353277233,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1193,100063175-353277235,48.88529,2.32666,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1194,100056336-106056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1195,100056336-105056336,48.85013,2.35423,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1196,100007049-102007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1197,100007049-101007049,48.846028,2.375429,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1198,100056330-104056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1199,100056330-103056330,48.85209,2.28508,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1200,100056334-103056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1201,100056334-104056334,48.86502,2.35387,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1202,100036718-104036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1203,100036718-103036718,48.83436,2.377,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1204,100047547-104047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1205,100047547-103047547,48.82636,2.30303,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1206,100044493-SC,48.86149,2.37376,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1207,100060178-102060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1208,100060178-101060178,48.84638,2.31529,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1209,100047545-103047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1210,100047545-104047545,48.890457,2.368852,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1211,100047548-103047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1212,100047548-104047548,48.89141,2.38482,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1213,100056327-103056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1214,100056327-104056327,48.86461,2.40969,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1215,100056331-104056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1216,100056331-103056331,48.83421,2.26542,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1217,100047542-103047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1218,100047542-104047542,48.89172,2.38531,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1219,100047546-104047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1220,100047546-103047546,48.829523,2.38699,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1221,100056226-104056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1222,100056226-103056226,48.830331,2.400551,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1223,100056329-104056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1224,100056329-103056329,48.84223,2.36811,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1225,100056332-103056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1226,100056332-104056332,48.83848,2.37587,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1227,100056047-SC,48.86378,2.32003,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1228,100056223-SC,48.86284,2.310345,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1229,100056046-SC,48.86282,2.31061,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1230,100056335-104056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1231,100056335-103056335,48.86288,2.31179,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1232,100050876-103050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1233,100050876-104050876,48.85735,2.35211,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1234,100057445-103057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1235,100057445-104057445,48.86377,2.35096,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1236,100057329-104057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1237,100057329-103057329,48.84201,2.36729,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1238,100057380-104057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1239,100057380-103057380,48.86462,2.31444,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1240,100042374-110042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1241,100042374-109042374,48.8484,2.27586,0,16.1,0.0,13.6,25.1,3,0,0,0,2020,9,1,1,23,0
1242,100049407-353255860,48.840801,2.333233,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1243,100049407-353255859,48.840801,2.333233,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1244,100036719-104036719,48.85372,2.35702,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1245,100036719-103036719,48.85372,2.35702,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1246,100063175-353277233,48.88529,2.32666,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1247,100063175-353277235,48.88529,2.32666,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1248,100056336-106056336,48.85013,2.35423,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1249,100056336-105056336,48.85013,2.35423,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1250,100007049-102007049,48.846028,2.375429,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1251,100007049-101007049,48.846028,2.375429,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1252,100056330-104056330,48.85209,2.28508,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1253,100056330-103056330,48.85209,2.28508,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1254,100056334-103056334,48.86502,2.35387,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1255,100056334-104056334,48.86502,2.35387,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1256,100036718-104036718,48.83436,2.377,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1257,100036718-103036718,48.83436,2.377,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1258,100047547-104047547,48.82636,2.30303,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1259,100047547-103047547,48.82636,2.30303,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1260,100044493-SC,48.86149,2.37376,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1261,100060178-102060178,48.84638,2.31529,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1262,100060178-101060178,48.84638,2.31529,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1263,100047545-103047545,48.890457,2.368852,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1264,100047545-104047545,48.890457,2.368852,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1265,100047548-103047548,48.89141,2.38482,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1266,100047548-104047548,48.89141,2.38482,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1267,100056327-103056327,48.86461,2.40969,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1268,100056327-104056327,48.86461,2.40969,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1269,100056331-104056331,48.83421,2.26542,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1270,100056331-103056331,48.83421,2.26542,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1271,100047542-103047542,48.89172,2.38531,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1272,100047542-104047542,48.89172,2.38531,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1273,100047546-104047546,48.829523,2.38699,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1274,100047546-103047546,48.829523,2.38699,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1275,100056226-104056226,48.830331,2.400551,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1276,100056226-103056226,48.830331,2.400551,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1277,100056329-104056329,48.84223,2.36811,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1278,100056329-103056329,48.84223,2.36811,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1279,100056332-103056332,48.83848,2.37587,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1280,100056332-104056332,48.83848,2.37587,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1281,100056047-SC,48.86378,2.32003,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1282,100056223-SC,48.86284,2.310345,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1283,100056046-SC,48.86282,2.31061,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1284,100056335-104056335,48.86288,2.31179,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1285,100056335-103056335,48.86288,2.31179,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1286,100050876-103050876,48.85735,2.35211,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1287,100050876-104050876,48.85735,2.35211,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1288,100057445-103057445,48.86377,2.35096,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1289,100057445-104057445,48.86377,2.35096,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1290,100057329-104057329,48.84201,2.36729,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1291,100057329-103057329,48.84201,2.36729,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1292,100057380-104057380,48.86462,2.31444,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1293,100057380-103057380,48.86462,2.31444,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1294,100042374-110042374,48.8484,2.27586,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1295,100042374-109042374,48.8484,2.27586,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,0,0
1296,100049407-353255860,48.840801,2.333233,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1297,100049407-353255859,48.840801,2.333233,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1298,100036719-104036719,48.85372,2.35702,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1299,100036719-103036719,48.85372,2.35702,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1300,100063175-353277233,48.88529,2.32666,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1301,100063175-353277235,48.88529,2.32666,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1302,100056336-106056336,48.85013,2.35423,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1303,100056336-105056336,48.85013,2.35423,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1304,100007049-102007049,48.846028,2.375429,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1305,100007049-101007049,48.846028,2.375429,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1306,100056330-104056330,48.85209,2.28508,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1307,100056330-103056330,48.85209,2.28508,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1308,100056334-103056334,48.86502,2.35387,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1309,100056334-104056334,48.86502,2.35387,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1310,100036718-104036718,48.83436,2.377,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1311,100036718-103036718,48.83436,2.377,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1312,100047547-104047547,48.82636,2.30303,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1313,100047547-103047547,48.82636,2.30303,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1314,100044493-SC,48.86149,2.37376,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1315,100060178-102060178,48.84638,2.31529,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1316,100060178-101060178,48.84638,2.31529,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1317,100047545-103047545,48.890457,2.368852,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1318,100047545-104047545,48.890457,2.368852,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1319,100047548-103047548,48.89141,2.38482,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1320,100047548-104047548,48.89141,2.38482,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1321,100056327-103056327,48.86461,2.40969,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1322,100056327-104056327,48.86461,2.40969,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1323,100056331-104056331,48.83421,2.26542,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1324,100056331-103056331,48.83421,2.26542,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1325,100047542-103047542,48.89172,2.38531,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1326,100047542-104047542,48.89172,2.38531,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1327,100047546-104047546,48.829523,2.38699,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1328,100047546-103047546,48.829523,2.38699,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1329,100056226-104056226,48.830331,2.400551,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1330,100056226-103056226,48.830331,2.400551,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1331,100056329-104056329,48.84223,2.36811,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1332,100056329-103056329,48.84223,2.36811,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1333,100056332-103056332,48.83848,2.37587,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1334,100056332-104056332,48.83848,2.37587,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1335,100056047-SC,48.86378,2.32003,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1336,100056223-SC,48.86284,2.310345,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1337,100056046-SC,48.86282,2.31061,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1338,100056335-104056335,48.86288,2.31179,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1339,100056335-103056335,48.86288,2.31179,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1340,100050876-103050876,48.85735,2.35211,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1341,100050876-104050876,48.85735,2.35211,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1342,100057445-103057445,48.86377,2.35096,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1343,100057445-104057445,48.86377,2.35096,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1344,100057329-104057329,48.84201,2.36729,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1345,100057329-103057329,48.84201,2.36729,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1346,100057380-104057380,48.86462,2.31444,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1347,100057380-103057380,48.86462,2.31444,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1348,100042374-110042374,48.8484,2.27586,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1349,100042374-109042374,48.8484,2.27586,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,1,0
1350,100049407-353255860,48.840801,2.333233,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1351,100049407-353255859,48.840801,2.333233,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1352,100036719-104036719,48.85372,2.35702,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1353,100036719-103036719,48.85372,2.35702,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1354,100063175-353277233,48.88529,2.32666,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1355,100063175-353277235,48.88529,2.32666,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1356,100056336-106056336,48.85013,2.35423,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1357,100056336-105056336,48.85013,2.35423,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1358,100007049-102007049,48.846028,2.375429,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1359,100007049-101007049,48.846028,2.375429,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1360,100056330-104056330,48.85209,2.28508,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1361,100056330-103056330,48.85209,2.28508,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1362,100056334-103056334,48.86502,2.35387,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1363,100056334-104056334,48.86502,2.35387,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1364,100036718-104036718,48.83436,2.377,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1365,100036718-103036718,48.83436,2.377,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1366,100047547-104047547,48.82636,2.30303,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1367,100047547-103047547,48.82636,2.30303,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1368,100044493-SC,48.86149,2.37376,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1369,100060178-102060178,48.84638,2.31529,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1370,100060178-101060178,48.84638,2.31529,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1371,100047545-103047545,48.890457,2.368852,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1372,100047545-104047545,48.890457,2.368852,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1373,100047548-103047548,48.89141,2.38482,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1374,100047548-104047548,48.89141,2.38482,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1375,100056327-103056327,48.86461,2.40969,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1376,100056327-104056327,48.86461,2.40969,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1377,100056331-104056331,48.83421,2.26542,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1378,100056331-103056331,48.83421,2.26542,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1379,100047542-103047542,48.89172,2.38531,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1380,100047542-104047542,48.89172,2.38531,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1381,100047546-104047546,48.829523,2.38699,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1382,100047546-103047546,48.829523,2.38699,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1383,100056226-104056226,48.830331,2.400551,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1384,100056226-103056226,48.830331,2.400551,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1385,100056329-104056329,48.84223,2.36811,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1386,100056329-103056329,48.84223,2.36811,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1387,100056332-103056332,48.83848,2.37587,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1388,100056332-104056332,48.83848,2.37587,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1389,100056047-SC,48.86378,2.32003,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1390,100056223-SC,48.86284,2.310345,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1391,100056046-SC,48.86282,2.31061,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1392,100056335-104056335,48.86288,2.31179,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1393,100056335-103056335,48.86288,2.31179,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1394,100050876-103050876,48.85735,2.35211,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1395,100050876-104050876,48.85735,2.35211,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1396,100057445-103057445,48.86377,2.35096,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1397,100057445-104057445,48.86377,2.35096,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1398,100057329-104057329,48.84201,2.36729,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1399,100057329-103057329,48.84201,2.36729,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1400,100057380-104057380,48.86462,2.31444,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1401,100057380-103057380,48.86462,2.31444,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1402,100042374-110042374,48.8484,2.27586,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1403,100042374-109042374,48.8484,2.27586,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,2,0
1404,100049407-353255860,48.840801,2.333233,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,3,0
1405,100049407-353255859,48.840801,2.333233,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,3,0
1406,100036719-104036719,48.85372,2.35702,0,16.8,0.0,11.1,24.1,3,0,0,0,2020,9,2,2,3,0
